Unnamed: 0,movie_id,movie_name,year,genre,overview,director,cast,emotions,language,industry,runtime,rating,plot
1168,tt0860454,MP3: Mera Pehla Pehla Pyaar,2007,"Comedy, Drama, Musical","Delhi-based Rohan Sood lives a wealthy lifestyle along with his businessman dad, Shekhar, and mom, Renu. He attends St. Lawrence High School and is friendly with Vasu, Sudhir and Javed, and...                See full summaryÂ Â»",Robbie Grewal,"Menekka Arora, Sarthak Bhasin, Sagar Chawla, Hazel Croney","Romantic, Happy, Excited, Nostalgic, Hopeful, Content",Hindi,Bollywood,143 minutes,<number>,"Delhi-based Rohan Sood lives a wealthy lifestyle along with his businessman dad, Shekhar, and mom, Renu. He attends St. Lawrence High School and is friendly with Vasu, Sudhir and Javed, and together the friends land in hot water virtually everyday. Then everything changes when he first sets eyes on heart-achingly beautiful new student, Ayesha Mehra, who was born in London, England, and also lives a wealthy lifestyle with her mom, Sheetal, and businessman dad. Both Rohan and Ayesha are attracted to each other and decide to go on a Karaoke date - with disastrous results as both end up in a vehicle accident. Their relationship sours with rumors of Ayesha being attracted to Shantanu and Rohan dating Simran, and both part ways. Ayesha and her mom decide to go to Paris to visit Parminder and her husband, Tony. Realizing that he now loves Ayesha, Rohan decides to travel to Paris, clear the misunderstanding, and win her over. In order to do this he misuses his dad's credit card to book an air-ticket, as well as forges school documents to show that he is attending the Math Olympiad. He does reach Paris but is unable to locate Ayesha. When he approaches the Indian Embassy, he is detained and may well be deported back home to possibly face his angry dad and school authorities.ârAjOo (gunwanti@hotmail.com)"
1169,tt0346507,Andaaz,2003,"Drama, Musical, Romance","Loyalty, Respect, commitment and love. What is Love? Loyalty, respect, commitment and friendship. Friendship and Love... Love and Friendship... So much in common, yet so different in emotion!",Raj Kanwar,"Akshay Kumar, Lara Dutta, Priyanka Chopra Jonas, Rajeev Verma","Romantic, Happy, Excited, Sad, Lonely, Depressed",Hindi,Bollywood,163 minutes,4.8,"Loyalty, Respect, commitment and love. What is Love? Loyalty, respect, commitment and friendship. Friendship and Love... Love and Friendship... So much in common, yet so different in emotion! Young Raj Malhotra lives with his elder brother, Rohit; his bhabi, Kiran, and a niece. After an accident fractures his leg, he is unable to walk for some time. Due to psychological reasons, he cannot walk even after the fracture heals. When the Malhotras move to Dehra Dun, Raj befriends young Kajal, as both share a common passion for airplanes. Kajal encourages Raj to walk, and succeeds. Years later the two continue to be fast friends, and everyone expects them to marry soon. Then Raj is recruited by the Indian Air Force and goes for training for a year and a half. After his training gets over, he rushes to Kajal to propose to her, only to find out that she has given her heart to multimillionaire, Karan Singhania, who owns several airplanes and choppers. Raj congratulates Kajal and Karan, but does not reveal his true feelings. Thereafter the Malhotras move to Nainital, and Raj relocates to Europe for more training. It is here that he meets gorgeous and fun-loving, Jiya, who falls in love with him, and will do anything to marry him. She even re-locates to India, and lives with the Malhotras. Raj finally gives in to Jiya's persistence and agrees to marry her. A delighted Jiya takes Raj to introduce him to her parents, and this is where Raj will find out that her parents are none other than the Singhanias - the same family that Kajal had married into, and that Jiya is Karan's sister. A stunned Raj also finds out that Karan has passed away in a helicopter accident, leaving Kajal a mental wreck. Raj nurses Kajal back to normalcy, and rekindles his love for her. This does not go unnoticed by Jiya, and she forces Kajal to consent to getting married to her friend, Monty, so that she can have Raj for herself. The question remains will Raj give up his love for Kajal and marry Jiya, or will he end up breaking Jiya's heart and not marrying either one of them?ârAjOo (gunwanti@hotmail.com)"
1170,tt0388403,Shanakht,1989,Drama,A military officer plane crashes in a lake his life is saved but looses his memory an dis nursed by a college student.,Tinnu Anand,"Amitabh Bachchan, Madhuri Dixit, Madhavi","Sad, Depressed, Lonely, Frustrated, Tired, Anxious",Urdu,Lollywood,140 minutes,7.9,A military officer plane crashes in a lake his life is saved but looses his memory an dis nursed by a college student.
1171,tt0150251,Daag: A Poem of Love,1973,"Drama, Music, Romance",Sunil is convicted of murder and is on the run. But the long arm of the law and his past finally catch up with him. Can he outrun his destiny for long?,Yash Chopra,"Rajesh Khanna, Sharmila Tagore, Rakhee Gulzar, Prem Chopra","Romantic, Happy, Sad, Frustrated, Lonely, Depressed",Hindi,Bollywood,164 minutes,6.7,"Sunil is convicted of murder and is on the run. But the long arm of the law and his past finally catch up with him. Can he outrun his destiny for long? Sunil (Rajesh Khanna) is forced to leave behind his new bride Sonia (Sharmila Tagore), when he kills her would-be rapist. A new identity beckons when Sunil meets Chandni (Rakhee) and ends up marrying her to give her illegitimate child a father's name. Now a respected Mayor of his town, Sunil's past catches up with him and brings together Sunil and Sonia. Can he outrun his destiny for long?âOfficial Source"
1172,tt10743280,Dostana 2,2021,Comedy,Add a Plot,Collin D'Cunha,"Janhvi Kapoor, Abhishek Banerjee, Lakshya, Kirron Kher","Excitement, Amusement, Anticipation, Curiosity, Nervousness, Hope",Hindi,Bollywood,"The movie ""Dostana 2"" has been shelved and never released. Therefore, it has no runtime.",,
1173,tt0424298,Nache Nagin Gali Gali,1989,Horror,"While trying to save themselves from an evil black magician, two shape-shifting snakes who are in love with each other get separated in a crowd. As young adults, they both try to find each other.",Mohanji Prasad,"Meenakshi Sheshadri, Nitish Bharadwaj, Sadashiv Amrapurkar, Sahila Chaddha","Excitement, Nostalgia, Joy, Curiosity, Suspense, Fear",Hindi,Bollywood,131 minutes,4.8,"While trying to save themselves from an evil black magician, two shape-shifting snakes who are in love with each other get separated in a crowd. As young adults, they both try to find each other."
1174,tt26659814,Auron Mein Kahan DumTha,,"Drama, Romance",Showcases a love story that unfolds from 2002 to 2023.,Neeraj Pandey,"Ajay Devgn, Tabu, Jimmy Shergill, Shantanu Maheshwari","Romantic, Nostalgic, Melancholy, Hopeful, Anxious, Empathetic",Hindi,Bollywood,159 minutes,7.7,"After 20 years in prison, a man reunites with his lost love and the truth behind his crimes is revealed. In 2001 teenagers Krishna and Vasu are inseparable lovers but in present time in 2023 Krishna is serving 25 years jail term for two murders he committed years back .Krishna had a bright future but currently he is one of the feared jail inmate and messiah to many who disapproved his application which mentions cutting short his jail term as he is not ready to face outside world .Krishna's application is rejected and he is left early before completing his term and plans to settle in Dubai with help of gangster Mahesh Desai.But Vasu decides to meet him before he leaves and they reminisce their old days.Vasu also introduces Krishna to her husband whose eager to know what happened that night which lead him to commit the crime.âalex.mjacko@gmail.com"
1175,tt1242530,What's Your Raashee?,2009,"Comedy, Drama, Romance","A young man has only ten days to locate his soulmate as dictated by the stars, otherwise he could lose a fortune. He thus embarks on a journey through love, looking through twelve girls to find the one who fits his horoscope.",Ashutosh Gowariker,"Harman Baweja, Priyanka Chopra Jonas, Anjan Srivastav, Manju Singh","Romantic, Happy, Relaxed, Frustrated, Anxious, Tired",Hindi,Bollywood,158 minutes,3.2,"A young man has only ten days to locate his soulmate as dictated by the stars, otherwise he could lose a fortune. He thus embarks on a journey through love, looking through twelve girls to find the one who fits his horoscope. What's Your Raashee? Yogesh Patel, a young man in a hurry. Yogesh must find his dream girl within 10 days to save his family from utter ruin. Finding the dream girl is tough enough. Finding her in a hurry is even tougher.âAGPPL"
1176,tt6041458,Tutak Tutak Tutiya,2016,"Comedy, Horror",The Hindi version of the trilingual horror-comedy wherein a husband finds out his wife is possessed. The Telugu version is Abhinetri (2016) and the Tamil version is Devi (2016),A.L. Vijay,"Sonu Sood, Rajiv Thakur, Rj Ajay, RJ Balaji","Humor, Fear, Suspense, Nervousness, Confusion, Surprise",Hindi,Bollywood,133 minutes,4.3,"Krishna unwillingly marries a village girl and moves to a new house. After seeing an abrupt and drastic change in her personality, he realizes that a spirit has possessed her and tries to save her."
1177,tt0340178,Jaal: The Trap,2003,"Action, Crime, Drama","When his girlfriend is kidnapped by Kashmiri terrorists, a commando is tasked with kidnapping the Home Minister's daughter in order to secure his lady love's release.",Guddu Dhanoa,"Sunny Deol, Tabu, Reema Sen, Anupam Kher","Suspense, Fear, Betrayal, Disgust, Frustration, Anger",Hindi,Bollywood,165 minutes,6.5,"When his girlfriend is kidnapped by Kashmiri terrorists, a commando is tasked with kidnapping the Home Minister's daughter in order to secure his lady love's release. Major Amrish Kaul resides in Kashmir, India with his family consisting of his wife, Sudha, a daughter and his unemployed son, Ajay. Ajay meets with an accident on 2 occasions as a result of the carelessness of Neha Pandit, a school teacher. Ajay then takes a liking to her and arranges their meeting at a near-by restaurant. They both gets acquainted with each other with Ajay getting to find out that Neha is a widow. She eventually reciprocates his love and they begin to plan their wedding. Neha's father-in-law, R.K. Sharma is against this relationship at first and refuses to permit the couple to marry but eventually they convince him. A few days later Neha is abducted by a group of terrorists and Jihadis headed by the notorious Juned Afghani who is on a mission to free their leader, Naved Rabhani. Ajay is tasked with kidnapping Anita, the only daughter of India's Home Minister, Bhagwat Saxena, in exchange for the safe return of Neha. Anita is under strict security in New Zealand under Ajay's father's watchful eye. Ajay does manage to successfully carry out this task only to learn that he has been double-crossed.âSoumitra"
1178,tt0088099,Sharaabi,1984,"Comedy, Drama, Romance",A workaholic businessman neglects his only son after his wife's death. The son grows up to be a rebellious alcoholic.,Prakash Mehra,"Amitabh Bachchan, Ranjeet Bedi, Bharat Bhushan, C.S. Dubey","Sad, Depressed, Frustrated, Lonely, Angry, Nostalgic",Hindi,Bollywood,172 minutes,7,"A workaholic businessman neglects his only son after his wife's death. The son grows up to be a rebellious alcoholic. In lieu of love and affections from his multi-millionaire father, Amarnath Kapoor; Vicky is instead serve brandy. Amarnath is interested in materializing his businesses to greater heights leaving the needs of his son to be completed by Munshi Phoolchand thus Vicky grows up to be an alcoholic and utilizes every opportunity to scuffs and insult his father. While Amarnath wants a wealthy spouse for Vicky he is attracted to a poor woman, Meena and decides he will only get marry to her.âgavin (racktoo@hotmail.com)"
1179,tt1602476,Badmaa$h Company,2010,"Comedy, Crime, Drama",Four youngsters grow rich together with a big idea in 90's middle-class Bombay. All is hunky dory till they are forced to shut shop until a plan comes up.,Parmeet Sethi,"Shahid Kapoor, Anushka Sharma, Meiyang Chang, Vir Das","Excitement, Amusement, Hope, Nostalgia, Anxiety, Frustration",Hindi,Bollywood,137 minutes,6.4,"Four youngsters grow rich together with a big idea in 90's middle-class Bombay. All is hunky dory till they are forced to shut shop until a plan comes up. BADMAASH COMPANY is a story set in the 1990s, of four ordinary middle-class Bombay youngsters - Karan (Shahid Kapoor), Bulbul (Anushka Sharma), Zing (Meiyang Chang) and Chandu (Vir Das) - who came together to start an import business. With their larger than life schemes, the four go on a wild roller-coaster ride into the world of sheer glitz and glamour where the stakes are high and risks even higher.âOfficial Source"
1180,tt3483612,Hamari Adhuri Kahani,2015,"Drama, Romance","A single mother finds solace with a wealthy, but lonely hotel magnate, together they find love until her past comes back to confront her.",Mohit Suri,"Emraan Hashmi, Vidya Balan, Rajkummar Rao, Sara Khan","Sad, Romantic, Depressed, Lonely, Frustrated, Anxious",Hindi,Bollywood,127 minutes,2.9,"A single mother finds solace with a wealthy, but lonely hotel magnate, together they find love until her past comes back to confront her. Hamari Adhuri Kahani (English: Our Incomplete Story) is a 2015 Indian romantic drama directed by Mohit Suri and produced by Mahesh Bhatt under the banner Vishesh Films and Fox Star Studios. The film stars Emraan Hashmi, Vidya Balan, and Rajkummar Rao. It is based on the love story of Bhatt's parents, Nanabhai Bhatt, Shirin Mohammad Ali and his stepmother."
1181,tt10351180,Bad Boy,2023,"Comedy, Drama, Romance",A light comedy about a good-for-nothing boy who falls in love with a studious girl from a conservative family. Thus the funny conflict and situations that pop up.,Rajkumar Santoshi,"Namashi Chakraborthy, Amrin Qureshi, Darshan Jariwala, Johny Lever","Angry, Revenge, Frustrated, Excited, Sad, Lonely",Hindi,Bollywood,94 minutes,6.2,A light comedy about a good-for-nothing boy who falls in love with a studious girl from a conservative family. Thus the funny conflict and situations that pop up. Shubhankar Bannerjee is a strict personality who does not compromise in quality and standard on any aspect of life due to this reason he has made many enemies rather then friends.Raghu a mischievous son of scrap dealer Shambunath comes in bad books of Shubhankar on very first meet and terms him Bad Boy.Raghu falls in love with Shubhankar's daughter Ritu but does not get chance to speak to her being a college drop out he takes identity of another student Om Gulati and enters her college.After few instances Raghu and Ritu fall in love.But Raghu's identity gets exposed in college in front of Shambhunath and Shubhankar and he promises never to cheat again and avoids meeting Ritu.They both reconcile after few days but Ritu finds that her father wants her to marry Tapan whose living with them.Raghu while on call reaches Ritu's house and puts his phone on speaker and makes everyone hear that Ritu is very much in love with him and wont marry Tapan.Shubhankar then lays a bet with Raghu saying that he will agree to their marriage only if Raghu is able to manage their household expenses for the coming month if not then he will have to forget her forever.âalex.mjacko@gmail.com
1182,tt11231440,Doordarshan,2020,"Comedy, Drama","When the family's grandmother wakes up, the parents who have been bickering over their divorce are compelled to revive their marriage and keep the peace at home.",Gagan Puri,"Manu Rishi Chadha, Mahie Gill, Dolly Ahluwalia, Shardul Rana","Nostalgia, Happiness, Sadness, Longing, Contentment, Melancholy",Hindi,Bollywood,120 minutes,7.8,"When the family's grandmother wakes up, the parents who have been bickering over their divorce are compelled to revive their marriage and keep the peace at home."
1183,tt0362696,Haasil,2003,"Crime, Drama, Romance","Aniruddh, a law-abiding college student, in love with Niharika, gets caught up in college politics and crime and must fight it out for himself when his friend becomes his foe.",Tigmanshu Dhulia,"Jimmy Shergill, Hrishitaa Bhatt, Irrfan Khan, Ashutosh Rana","anger, frustration, revenge, sadness, anxiety, loneliness",Hindi,Bollywood,140 minutes,8.1,"Aniruddh, a law-abiding college student, in love with Niharika, gets caught up in college politics and crime and must fight it out for himself when his friend becomes his foe. When college student Aniruddha meets pretty co-ed Niharika, they quickly become romantically involved. Unfortunately, their relationship can't escape the politics involved in sex and gang life. When Aniruddha meets Ranvijay, a big man on campus prone to toting a gun, he believes he's merely helping his fellow student escape from a rival gang. It's not long into their friendship, however, that Aniruddha realizes Ranvijay is just using him as a means to get to Niharika.âgavin@sunny_deol2009@yahoo.com"
1184,tt0470869,Neal 'N' Nikki,2005,"Comedy, Musical, Romance",Take a joyride with Neal and Nikki as they travel all across Canada to find what they want most. And it's going to be quite a trip.,Arjun Sablok,"Uday Chopra, Tanishaa Mukerji, Abhishek Bachchan, Richa Pallod","Romantic, Happy, Excited, Frustrated, Anxious, Lonely",Hindi,Bollywood,132 minutes,3.4,"Take a joyride with Neal and Nikki as they travel all across Canada to find what they want most. And it's going to be quite a trip. Take a joyride with Neal (Uday Chopra) and Nikki (Tanisha) as they travel all across Canada to find what they want most. Neal just wants what all guys want - to have a deep, meaningful relationship, full of conversation and shopping - NOT. For him it is pretty simple - Canada is full of hot women, and he has that little ""lost boy"" charm that they love so much. So if they want to take him home, and cuddle him - well why should HE complain? After all he has just 21 days before he has to waves farewell to his bachelor life. LIVE IT UP. It's a little more complex with Nikki - First there is Trish, then there are all these jobs she keeps quitting and then there's the fact that - Well, she's hot, she is sexy, so why not have some fun? She's going to do whatever she wants to do - so everyone out of her way. In a journey that takes them all over British Columbia in Canada, they both begin to realize that maybe what they were looking for was sitting right next to them, all this time. But hey - Don't be so sure. After all it's Neal. It's Nikki. And it's going to be quite a trip.âOfficial Source"
1185,tt0273452,Bandhan,1998,"Action, Drama, Romance",A united household is shaken to the core when Raju's (Salman Khan's) brother-in-law marries a prostitute.,"K. Muralimohana Rao, Rajesh Malik","Jackie Shroff, Salman Khan, Rambha, Ashwini Bhave","Love, Family bonding, Nostalgia, Sadness, Hope, Forgiveness",Hindi,Bollywood,161 minutes,6.7,"A united household is shaken to the core when Raju's (Salman Khan's) brother-in-law marries a prostitute. Pooja comes from a very poor family consists of her mom, dad Ramlal, and brother, Raju. She meets wealthy Thakur Suraj Pratap and they fall in love and marry with the blessings of her family and relocate to the Thakur family mansion with Raju. Pooja finds that she's unable to conceive. Raju falls in love with the Thakurs' daughter Jyoti and is all set to make her his bride, to which Thakurs agree but tragedy strikes when the Thakur meets Vaishali, whom he wants to make his bride and nobody dares oppose his decision, including Pooja. Raju solely protests, but is silenced by the Thakur, publicly humiliated, and shunned by all the family, including Jyoti. Now his dream of marrying Jyoti will never come true and he dare not oppose the Thakur's words, lest he be responsible for his own sister's ruin.âraj (krazymonster@ymail.com)"
1186,tt1132589,Hijack,2008,"Action, Thriller","After the passing away of his wife, Pooja, Delhi-based Vikram Madan, enrolls his daughter, Priya, in a boarding school in Amritsar, and re-locates to work as a Mechanic at Chandigarh ...                See full summaryÂ Â»",Kunal Shivdasani,"Shiney Ahuja, Mona Ambegaonkar, Ananya Chadha, Gananay Chadha","Anxious, Tense, Suspenseful, Frustrated, Angry, Fear",Hindi,Bollywood,93 minutes,7.5,"After the passing away of his wife, Pooja, Delhi-based Vikram Madan, enrolls his daughter, Priya, in a boarding school in Amritsar, and re-locates to work as a Mechanic at Chandigarh Airport. His daughter informs him that she is on her way to Amritsar on a hostel-trip on Indian Airlines Flight IC147. Shortly thereafter, Vikram will be informed that the flight has been hijacked to Dubai by Islamic terrorists, who want the Indian government to release one of their comrades, Rashid Omar, or else they will start killing the passengers and crew one by one at half-hour intervals.ârAjOo (gunwanti@hotmail.com)"
1187,tt0422236,Fida,2004,"Action, Crime, Drama","A young man is hellbent to destroy his arch enemy and his lover, who destroyed his life.",Ken Ghosh,"Kareena Kapoor, Fardeen Khan, Shahid Kapoor, Kim Sharma","Romantic, Excitement, Anxiety, Sadness, Frustration, Hope",Hindi,Bollywood,149 minutes,5.7,"A young man is hellbent to destroy his arch enemy and his lover, who destroyed his life. Fida tells the story of Jai who one day happen to meet a young and beautiful woman called Neha and he falls in love with her at first sight. However trying to persuade Neha was in vane to Jai, because she has no such feelings for him as he has for her. Jai turn crazy in love with Neha and couldn't find no more alternative to persuade her than suicide but his suicide attempt is unsuccessful since he is save by his best friend and Neha finally falls in love with Jai. Little by little Jai began to know that he is in love with a criminal daughter and her father owes 60 million to the underworld don. Jai decides to help Neha by grabbing the money for her because he is in love with her, to fulfilled his motive he decides to rob a bank but follow computer hacker Vikram to his house where he was trapped in a net. Neha his love turn against him and goes towards Vikram. The two accounts that were hacked by the bank belongs to underworld don Babu Anna and he also begins to chase Jai. Jai now has to run form the police and Babu Anna. But in the final showdown Jai was forced to kill Neha and rein Vikram in such a way that he had to distribute the remaining money to charity.âhEmRaJ (gavin_coolhgr@hotmail.com)"
1188,tt13391696,Cold Case,2021,"Horror, Mystery, Thriller","The film tells the riveting story of a complex murder case, parallelly investigated by a police officer and an investigative journalist in their own way, who eventually cross paths to unravel secrets they never imagined.",Tanu Balak,"Prithviraj Sukumaran, Aditi Balan, Lakshmi Priyaa Chandramouli, Anil Nedumangad","Sad, Nostalgic, Intrigued, Suspenseful, Empathetic, Haunted",Malayalam,Mollywood,"I cannot fulfill this request. The title ""Cold Case"" refers to a TV series, not a movie. To provide an accurate runtime, I need a movie title.",<number>,"The film tells the riveting story of a complex murder case, parallelly investigated by a police officer and an investigative journalist in their own way, who eventually cross paths to unravel secrets they never imagined."
1189,tt3726012,Mastizaade,2016,Comedy,Sunny Kele and Aditya Chothia are two spoiled bachelors who are sex addicts. Their life takes an unexpected turn after they meet twin sisters Lily and Laila who treat sex addicts at their clinic.,Milap Zaveri,"Tusshar Kapoor, Vir Das, Sunny Leone, Govardhan Asrani","lust, humor, disgust, shock, cringe, boredom",Hindi,Bollywood,129 minutes,3.1,Sunny Kele and Aditya Chothia are two spoiled bachelors who are sex addicts. Their life takes an unexpected turn after they meet twin sisters Lily and Laila who treat sex addicts at their clinic.
1190,tt0402014,Ab Tak Chhappan,2004,"Crime, Drama",An honest encounter specialist's life begins to change with the arrival of a new police commissioner who has ties with a local don.,Shimit Amin,"Nana Patekar, Revathi, Yashpal Sharma, Mohan Agashe","Angry, Frustrated, Revenge, Sad, Anxious, Depressed",Hindi,Bollywood,126 minutes,7.8,"Sadhu, an encounter specialist, is armed with a personal vendetta to find and kill the gangsters responsible for his wife's death. An honest cop named Sadhu Agashe makes a name for himself by killing criminals in sting operations instead of locking them up in prison. The film follows his method of working, gives an insight into the Mumbai Police Crime Branch, and Agashe's alleged connection with the underworld.âAbhishek"
1191,tt0112313,Akele Hum Akele Tum,1995,"Drama, Romance",An estranged couple battle for the custody of their only son.,Mansoor Khan,"Aamir Khan, Manisha Koirala, Master Adil, Deven Verma","Lonely, Sad, Frustrated, Romantic, Happy, Depressed",Hindi,Bollywood,173 minutes,6.8,"An estranged couple battle for the custody of their only son. Rohit Kumar (Aamir Khan) is an aspirant playback singer while Kiran (Manisha Koirala) is a classical singer-in-training, but inside aims to be some thing like Rohit. They meet, relate to each other's sentiments and fall in love. But when Kiran's parents oppose their marriage, they decide to lead a separate life. However, after their marriage, Kiran's ambitions take a back seat as she feels suppressed by her household responsibilities and her child to look after. Time fails to abate Kiran's frustration until she decides to leave Rohit and start a new life all over again. Now a loner, Rohit is forced to look after both his son and his falling career on his own. After some obvious teething troubles, Rohit succeeds in creating a separate world of their own with Sonu, his son. Meanwhile, Kiran incidentally becomes a huge film star. When her attempts to reconcile with Rohit backfire, she decides to call the marriage off and also files a case demanding Sonu's custody. But Rohit is not giving up without a battle for his rights as a father.âB.H.Harsh"
1192,tt0182251,Jab Pyaar Kisise Hota Hai,1998,"Comedy, Drama, Romance","A Playboy's past catches up with him, when he wants to get married",Deepak Sareen,"Salman Khan, Twinkle Khanna, Johny Lever, Farida Jalal","Romantic, Happy, Excited, Frustrated, Anxious, Lonely",Hindi,Bollywood,165 minutes,5.7,"A Playboy's past catches up with him, when he wants to get married After the death of his parents Suraj Dhanrajgir is left in the care of his grandfather, Dadaji. Dadaji entrusts the task of his upbringing to Mahesh but unfortunately Suraj goes out of hand and gets accustom having his way with women and alcohol. When Dadaji learns of this he is apprehensive of the way Suraj treats women and he is instructed to abstain from this behavior. Suraj meets Komal Sinha and falls in love with her but Komal will have nothing to do with him due to his errant way of treating women. Then Suraj fakes his identity and is able to attain the love of Komal but when she finds out his identity she once again leave him forcing Dadaji to convince her. Unfortunately for Suraj a child suddenly shows up claiming that Suraj is his father which throws he and Kajal's life back to square one.âgavin (racktoo@hotmail.com)"
1193,tt0090611,Allah-Rakha,1986,"Action, Drama","Karim Khan is employed as driver for a gangster named Don, who has an accident with his car, and asks Karim to take the blame for it for a hefty sum of cash, which Karim does so, and is ...                See full summaryÂ Â»",Ketan Desai,"Jackie Shroff, Shammi Kapoor, Waheeda Rehman, Biswajeet Chatterjee","Excitement, Happy, Romantic, Relaxed, Frustrated, Angry",Hindi,Bollywood,147 minutes,5.8,"After a betrayal, Karim is jailed while Don, released for surgery, abducts Anwar's son. Years later, a report on the now adult Allah Rakha's friend Rani exposes dark secrets. Karim Khan is employed as driver for a gangster named Don, who has an accident with his car, and asks Karim to take the blame for it for a hefty sum of cash, which Karim does so, and is imprisoned. But Don does not fulfill his promise, and as a result, Karim's wife, Razia, and new-born son are left destitute. Razia complains to Police Inspector Anwar, who arrests Don and holds him in prison, pending his trial in court. When Anwar finds out that his new-born son, Iqbal, is in need of a pace-maker, which he is unable to afford, he makes a compromise with Don, who lets him have one. Iqbal undergoes surgery and a pace-maker number 786, considered lucky in Islamic faith, is attached to his tiny heart. But Don and a prostitute by the name of Banoo have other plans for Anwar, which they carry out successfully, and abduct young Iqbal, who ends up growing on the streets as an orphan named Allah Rakha. Several years later, Allah Rakha has grown up, and is friendly with a prostitute named Rani, who happens to be the daughter of Banoo. When News-reporter decides to do TV report on Rani's life, she does not realize that she has opened up a Pandora's box, that will bring the past back to life, and expose her life to danger, deceit, and possible death.ârAjOo (gunwanti@hotmail.com)"
1194,tt29064031,Bhaagamathie Full Hindi Dubbed Movie,2018,Horror,Add a Plot,Ashok G.,"Jayaram, Asha Sharath, Murli Sharma, Anushka Shetty","fear, suspense, anxiety, horror, intrigue, unease",Telugu,Tollywood,"Could not find reliable runtime data for ""Bhaagamathie Full Hindi Dubbed Movie.""",6.4,"IAS officer Chanchala Reddy is imprisoned in a haunted house, while she is interrogated by law enforcers investigating a politician they suspect of corruption."
1195,tt0330843,Saathiya,2002,"Drama, Family, Romance",A couple elopes to get married and set up home hoping that just love will do the trick - but that's just the beginning of their story.,Shaad Ali,"Vivek Oberoi, Rani Mukerji, Shah Rukh Khan, Tabu","Romantic, Happy, Hopeful, Nostalgic, Anxious, Frustrated",Hindi,Bollywood,173 minutes,7.3,"A couple elopes to get married and set up home hoping that just love will do the trick - but that's just the beginning of their story. Running away from home can't keep a couple together. Love can. While for most Love Stories, marriage is the goal, the fact remains - it's just the beginning. SAATHIYA, the story of Aditya (Vivek Oberoi) and Suhani (Rani Mukerji), continues from where most love stories end. From the infatuation stage when a couple thinks they are in love right through to they discovers the meaning of love.âOfficial Source"
1196,tt15250998,Ankahi Kahaniya,2021,"Drama, Romance","As big city life buzzes around them, lonely souls discover surprising sources of connection and companionship in three tales of love, loss and longing.","Abhishek Chaubey, Saket Chaudhary, Ashwiny Iyer Tiwari","Abhishek Banerjee, T.J. Bhanu, Nikhil Dwivedi, Palomi Ghosh","loneliness, nostalgia, longing, sadness, hope, confusion",Hindi,Bollywood,110 minutes,7.1,"As big city life buzzes around them, lonely souls discover surprising sources of connection and companionship in three tales of love, loss and longing. Cities are a hard place to live in. Especially when you're not in love. Or looking for it or losing it. You crave for a life of abundance, but love tends to heal wounds which helps you go that little further to get what you want. But it also has the power to take you down. Either way it's an emotion that always mesmerizes us and hardly ever let's go. Three acclaimed directors of Bollywood, take us through winding paths of longing and love."
1197,tt0459516,Pudhu Pettai,2006,"Action, Crime, Drama","After running away from his home, Kumar falls in with a gang and slowly rises through the ranks of the criminal underworld.",K. Selvaraghavan,"Dhanush, Sneha, Sonia Agarwal, Azhagam Perumal","Sad, Angry, Revenge, Frustrated, Depressed, Lonely",Tamil,Kollywood,172 minutes,8.5,"After running away from his home, Kumar falls in with a gang and slowly rises through the ranks of the criminal underworld. A slum dweller, Kokki Kumar (Dhanush) returns from a movie to find his mother murdered by his own father. As his father deranged advances towards him he runs away and starts begging on the streets until he is arrested on false charges. Prison exposes him to a whole new culture and a set of people who train him in a life of crime and violence, until Kumar becomes a consummate gangster. Delving further into the dark world, he murders many to become a powerful mob kingpin and joins hands with crooked politicians in his thirst for more power. As he continues to earn enemies everywhere, Kumar's life is threatened from all directions. Can he survive the wrath of his enemies?âSanthosh"
1198,tt6950476,Tejas,2023,"Action, Drama, Thriller","Revolves around the extraordinary journey of Tejas Gill, an Air Force pilot, and aims to inspire and instill a deep sense of pride in the valiant soldiers who tirelessly defend our nation, confronting numerous challenges along the way.",Sarvesh Mewara,"Kangana Ranaut, Anshul Chauhan, Varun Mitra, Veenah Naair","Excitement, Tension, Nostalgia, Triumph, Patriotism, Relief",Hindi,Bollywood,131 minutes,4.1,"Revolves around the extraordinary journey of Tejas Gill, an Air Force pilot, and aims to inspire and instill a deep sense of pride in the valiant soldiers who tirelessly defend India, confronting numerous challenges along the way."
1199,tt6971752,Shubh Mangal Saavdhan,2017,"Comedy, Romance","In this remake of Kalyana Samayal Saadham (2013), a couple fall in love but then the groom discovers that he suffers from erectile dysfunction.",R.S. Prasanna,"Ayushmann Khurrana, Bhumi Pednekar, Seema Pahwa, Anshul Chauhan","Happy, Frustrated, Anxious, Romantic, Excited, Lonely",Hindi,Bollywood,119 minutes,7.1,"In this remake of Kalyana Samayal Saadham (2013), a couple falls in love, but then the groom discovers that he suffers from erectile dysfunction."
